time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
1868.53333334,58.404302,26.751043,85.0,5.0,,0.0,5,gps,,,,,,,
2868.53333334,58.404306,26.751046,86.0,3.0,,0.0,10,gps,0.6,0.7,0.9,21.0,,,
3868.53333334,58.404303,26.751036,84.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
4868.53333334,58.404302,26.751034,84.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
5868.53333334,58.404307,26.751047,85.0,3.0,43.8,3.030208056,11,gps,0.6,0.7,0.9,21.0,,,
6868.53333334,58.404309,26.751071,85.0,3.0,92.1,4.33811232,11,gps,0.6,0.7,0.9,21.0,,,
7868.53333334,58.404292,26.751089,85.0,3.0,161.2,7.4995002,11,gps,0.6,0.7,0.9,21.0,,,
8868.53333334,58.404270,26.751082,85.0,3.0,187.3,8.54687232,10,gps,0.6,0.7,1.0,21.0,,,
9868.53333334,58.404260,26.751078,84.0,3.0,187.9,4.06098504,11,gps,0.6,0.7,0.9,21.0,,,
10868.5333333,58.404256,26.751073,84.0,3.0,187.6,2.21802084,11,gps,0.6,0.7,0.9,21.0,,,
11868.5333333,58.404259,26.751070,84.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,
12868.5333333,58.404259,26.751072,83.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,
13868.5333333,58.404259,26.751077,83.0,3.0,,0.0,9,gps,0.6,0.7,0.9,21.0,,,
14868.5333333,58.404259,26.751081,83.0,3.0,,0.0,9,gps,0.6,0.7,0.9,21.0,,,
15868.5333333,58.404258,26.751080,83.0,3.0,,0.0,10,gps,0.6,0.7,0.9,21.0,,,
16868.5333333,58.404258,26.751077,83.0,3.0,,0.0,10,gps,0.6,0.7,0.9,21.0,,,
17868.5333333,58.404258,26.751076,83.0,3.0,,0.0,9,gps,0.6,0.7,0.9,21.0,,,
18868.5333333,58.404259,26.751077,83.0,3.0,,0.0,9,gps,0.6,0.7,0.9,21.0,,,
