time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
12045.3666667,58.397708,26.755713,87.30000305175781,9.0,13.0,12.97998432,0,gps,,,,,,,
13045.3666667,58.397672,26.755759,86.0999984741211,4.0,,0.0,4,gps,1.0,1.6,1.9,21.0,,,
14045.3666667,58.397689,26.755796,90.9000015258789,4.0,13.0,2.545584372,12,gps,0.9,1.3,1.5,21.0,,,
16044.3666667,58.397798,26.755700,101.5,6.0,327.9,6.552099,12,gps,0.7,0.9,1.1,21.0,,,
17045.3666667,58.397799,26.755749,107.80000305175781,7.0,339.8,4.5,12,gps,0.7,0.9,1.1,21.0,,,
18045.3666667,58.397722,26.755754,90.0999984741211,6.0,339.8,1.8,12,gps,0.7,0.9,1.1,21.0,,,
20208.3666667,58.397737,26.755725,72.5,4.0,24.0,2.7,14,gps,0.7,0.7,1.0,21.0,,,
21208.3666667,58.397732,26.755737,72.80000305175781,3.0,,0.0,14,gps,0.7,0.7,1.0,21.0,,,
22208.3666667,58.397728,26.755744,73.80000305175781,3.0,,0.0,14,gps,0.7,0.7,1.0,21.0,,,
23208.3666667,58.397725,26.755748,73.80000305175781,3.0,,0.0,15,gps,0.7,0.7,1.0,21.0,,,
24208.3666667,58.397722,26.755748,74.5,3.0,,0.0,15,gps,0.7,0.7,1.0,21.0,,,
25208.3666667,58.397719,26.755749,75.0999984741211,3.0,,0.0,13,gps,0.7,0.7,1.0,21.0,,,
26208.3666667,58.397717,26.755750,75.4000015258789,3.0,,0.0,13,gps,0.7,0.7,1.0,21.0,,,
27208.3666667,58.397716,26.755751,75.30000305175781,3.0,,0.0,13,gps,0.7,0.7,1.0,21.0,,,
28208.3666667,58.397717,26.755752,75.30000305175781,3.0,,0.0,13,gps,0.7,0.7,1.0,21.0,,,
29208.3666667,58.397723,26.755754,75.30000305175781,4.0,24.0,2.7,15,gps,0.7,0.7,1.0,21.0,,,
30208.3666667,58.397739,26.755744,76.4000015258789,3.0,347.6,5.4,15,gps,0.7,0.7,1.0,21.0,,,
31208.3666667,58.397764,26.755724,77.69999694824219,3.0,338.2,9.0,15,gps,0.7,0.7,1.0,21.0,,,
32208.3666667,58.397842,26.755669,77.69999694824219,4.0,338.5,18.9,15,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
33208.3666667,58.397900,26.755630,79.4000015258789,4.0,338.9,23.4,15,gps,0.7,0.7,1.0,21.0,,,
34208.3666667,58.397968,26.755580,80.30000305175781,4.0,336.2,27.0,15,gps,0.8,0.7,1.1,21.0,,,
35208.3666667,58.398051,26.755528,81.5,4.0,338.8,33.3,15,gps,0.8,0.7,1.1,21.0,,,
36208.3666667,58.398128,26.755471,81.9000015258789,4.0,338.3,31.5,15,gps,0.8,0.7,1.1,21.0,,,IN_VEHICLE
37208.3666667,58.398207,26.755419,81.0999984741211,4.0,338.8,33.3,15,gps,0.9,0.8,1.2,21.0,,,
38208.3666667,58.398291,26.755354,81.19999694824219,4.0,339.1,36.0,15,gps,0.9,0.8,1.2,21.0,,,
39208.3666667,58.398379,26.755289,80.9000015258789,4.0,339.4,39.6,15,gps,0.9,0.8,1.2,21.0,,,
40208.3666667,58.398474,26.755218,81.19999694824219,4.0,338.4,41.4,15,gps,0.9,0.8,1.2,21.0,,,IN_VEHICLE
41208.3666667,58.398582,26.755144,81.0999984741211,4.0,339.1,45.9,11,gps,1.0,0.8,1.3,21.0,,,
42208.3666667,58.398695,26.755065,81.5,4.0,339.1,46.8,10,gps,0.9,0.8,1.2,21.0,,,
43208.3666667,58.398803,26.754992,82.19999694824219,4.0,339.8,45.9,10,gps,0.9,0.8,1.2,21.0,,,
44208.3666667,58.398912,26.754923,82.0,4.0,340.5,45.0,10,gps,0.9,0.8,1.2,21.0,,,IN_VEHICLE
45208.3666667,58.399009,26.754860,82.0,4.0,341.1,42.3,10,gps,0.9,0.8,1.2,21.0,,,
46208.3666667,58.399104,26.754794,81.80000305175781,4.0,341.1,41.4,10,gps,0.9,0.8,1.2,21.0,,,
47208.3666667,58.399200,26.754730,82.0,4.0,340.5,40.5,10,gps,0.9,0.8,1.2,21.0,,,
48208.3666667,58.399298,26.754669,81.5999984741211,4.0,340.5,40.5,10,gps,0.9,0.8,1.2,21.0,,,IN_VEHICLE
49208.3666667,58.399391,26.754605,82.0,4.0,340.1,40.5,10,gps,0.8,0.8,1.1,21.0,,,
50208.3666667,58.399486,26.754535,82.5,4.0,340.0,40.5,10,gps,0.8,0.8,1.1,21.0,,,
51208.3666667,58.399586,26.754472,82.80000305175781,4.0,340.0,40.5,10,gps,0.8,0.8,1.1,21.0,,,
52208.3666667,58.399681,26.754410,82.69999694824219,4.0,339.6,40.5,10,gps,0.8,0.8,1.1,21.0,,,IN_VEHICLE
53208.3666667,58.399777,26.754344,82.0999984741211,4.0,340.0,40.5,10,gps,0.8,0.8,1.2,21.0,,,
54208.3666667,58.399872,26.754279,82.30000305175781,4.0,340.2,40.5,10,gps,0.8,0.8,1.2,21.0,,,
55208.3666667,58.399965,26.754206,82.30000305175781,4.0,340.3,40.5,10,gps,0.8,0.8,1.2,21.0,,,
56208.3666667,58.400063,26.754140,82.30000305175781,4.0,340.3,40.5,10,gps,1.0,0.8,1.3,21.0,,,IN_VEHICLE
57208.3666667,58.400158,26.754071,82.80000305175781,4.0,340.2,40.5,10,gps,1.0,0.8,1.3,21.0,,,
58208.3666667,58.400252,26.754003,82.5999984741211,4.0,340.0,40.5,10,gps,1.0,0.8,1.3,21.0,,,
59208.3666667,58.400347,26.753945,82.5,4.0,340.0,40.5,10,gps,1.0,0.8,1.3,21.0,,,
60208.3666667,58.400446,26.753877,82.9000015258789,4.0,339.9,40.5,10,gps,1.0,0.8,1.3,21.0,,,IN_VEHICLE
61208.3666667,58.400545,26.753808,83.69999694824219,4.0,339.9,40.5,10,gps,1.0,0.8,1.3,21.0,,,
62208.3666667,58.400645,26.753743,83.9000015258789,4.0,340.0,40.5,11,gps,0.9,0.8,1.2,21.0,,,
63208.3666667,58.400743,26.753683,83.80000305175781,4.0,340.0,41.4,11,gps,0.9,0.8,1.2,21.0,,,
64208.3666667,58.400837,26.753612,83.80000305175781,4.0,339.4,40.5,11,gps,0.9,0.8,1.2,21.0,,,IN_VEHICLE
