time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
3370.03333334,58.404284,26.751056,75.0,6.0,,0.0,6,gps,,,,,,,IN_VEHICLE
5763.03333334,58.404276,26.751080,78.0,3.0,54.8,0.870723864,11,gps,0.5,0.6,0.8,21.0,,,
6763.03333334,58.404281,26.751093,79.0,3.0,44.0,4.53728556,12,gps,0.5,0.6,0.8,21.0,,,
7763.03333334,58.404283,26.751116,79.0,3.0,114.9,5.33249856,12,gps,0.5,0.6,0.8,21.0,,,
8763.03333334,58.404264,26.751146,80.0,3.0,164.1,8.31779208,12,gps,0.5,0.6,0.8,21.0,,,
9763.03333334,58.404239,26.751152,80.0,3.0,175.9,7.7070276,12,gps,0.5,0.6,0.8,21.0,,,
10763.0333333,58.404218,26.751157,80.0,3.0,175.8,6.84,12,gps,0.5,0.6,0.8,21.0,,,
12763.0333333,58.404201,26.751156,81.0,3.0,188.7,1.67041548,12,gps,0.5,0.6,0.8,21.0,,,
13763.0333333,58.404200,26.751152,81.0,3.0,188.6,0.796893948,13,gps,0.5,0.6,0.8,21.0,,,
14763.0333333,58.404199,26.751149,81.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
15763.0333333,58.404199,26.751145,81.0,3.0,,0.0,12,gps,0.5,0.6,0.8,21.0,,,
16763.0333333,58.404199,26.751142,81.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
17763.0333333,58.404199,26.751136,80.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
18763.0333333,58.404199,26.751132,81.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
19763.0333333,58.404199,26.751132,81.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
20763.0333333,58.404200,26.751131,81.0,3.0,,0.0,13,gps,0.5,0.6,0.8,21.0,,,
21763.0333333,58.404197,26.751131,81.0,3.0,189.2,1.116580536,12,gps,0.5,0.6,0.8,21.0,,,
22763.0333333,58.404189,26.751130,81.0,3.0,186.5,3.45768696,12,gps,0.5,0.6,0.8,21.0,,,
23763.0333333,58.404174,26.751134,81.0,3.0,177.4,6.04810656,11,gps,0.5,0.6,0.8,21.0,,,UNKNOWN
24763.0333333,58.404157,26.751142,80.0,3.0,171.9,7.05636756,12,gps,0.5,0.6,0.8,21.0,,,
25763.0333333,58.404137,26.751155,80.0,3.0,168.2,8.1723168,12,gps,0.5,0.6,0.8,21.0,,,
26763.0333333,58.404116,26.751171,80.0,3.0,166.1,8.82029376,12,gps,0.5,0.6,0.8,21.0,,,
27763.0333333,58.404094,26.751187,80.0,3.0,164.9,8.8922916,12,gps,0.5,0.6,0.8,21.0,,,
28763.0333333,58.404072,26.751203,80.0,3.0,164.1,8.82007416,12,gps,0.5,0.6,0.8,21.0,,,
29763.0333333,58.404050,26.751219,80.0,3.0,163.7,8.8922916,12,gps,0.6,0.6,0.9,21.0,,,
30763.0333333,58.404029,26.751234,80.0,3.0,163.2,8.92807308,12,gps,0.6,0.7,0.9,21.0,,,
31763.0333333,58.404007,26.751249,80.0,3.0,162.9,9.61260696,13,gps,0.6,0.7,0.9,21.0,,,
32763.0333333,58.403981,26.751266,80.0,3.0,162.6,10.4402484,13,gps,0.6,0.7,0.9,21.0,,,
33763.0333333,58.403955,26.751283,80.0,3.0,162.3,10.7645418,12,gps,0.6,0.7,0.9,21.0,,,
34763.0333333,58.403927,26.751303,80.0,3.0,162.1,11.160522,12,gps,0.6,0.7,0.9,21.0,,,
35763.0333333,58.403897,26.751322,80.0,3.0,162.0,11.952054,13,gps,0.6,0.7,0.9,21.0,,,
36763.0333333,58.403868,26.751342,80.0,3.0,162.1,12.27621132,13,gps,0.6,0.7,0.9,21.0,,,
37763.0333333,58.403838,26.751362,80.0,3.0,162.2,12.4208352,13,gps,0.6,0.7,0.9,21.0,,,
38763.0333333,58.403808,26.751382,80.0,3.0,162.1,12.45646872,13,gps,0.6,0.7,0.9,21.0,,,
39763.0333333,58.403778,26.751401,80.0,3.0,161.8,12.49283016,13,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
40763.0333333,58.403748,26.751420,80.0,3.0,161.6,12.528207,13,gps,0.6,0.7,0.9,21.0,,,
41763.0333333,58.403719,26.751440,80.0,3.0,161.7,12.52882764,13,gps,0.6,0.7,0.9,21.0,,,
42763.0333333,58.403689,26.751460,80.0,3.0,161.4,12.528207,13,gps,0.6,0.7,0.9,21.0,,,
43763.0333333,58.403658,26.751481,80.0,3.0,161.0,13.104198,13,gps,0.6,0.7,0.9,21.0,,,
