time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
59771.4333333,58.398558,26.755149,80.0,3.0,342.2,18.036576,12,gps,0.6,0.7,0.9,21.0,,,UNKNOWN
60771.4333333,58.398603,26.755121,80.0,3.0,343.0,18.7216956,12,gps,0.6,0.7,0.9,21.0,,,
61771.4333333,58.398650,26.755093,80.0,3.0,341.8,19.15321932,12,gps,0.6,0.7,0.9,21.0,,,
62771.4333333,58.398696,26.755061,81.0,3.0,341.3,19.4768316,12,gps,0.6,0.7,0.9,21.0,,,
63771.4333333,58.398741,26.755027,81.0,3.0,341.1,19.8728154,12,gps,0.6,0.7,0.9,21.0,,,
64771.4333333,58.398790,26.754991,81.0,3.0,341.0,20.1971556,13,gps,0.6,0.7,0.9,21.0,,,
65771.4333333,58.398836,26.754965,82.0,3.0,340.9,20.5575444,13,gps,0.6,0.7,0.9,21.0,,,
66771.4333333,58.398886,26.754934,82.0,3.0,340.8,20.8095264,13,gps,0.6,0.7,0.9,21.0,,,
67771.4333333,58.398937,26.754901,82.0,3.0,340.8,20.3045112,13,gps,0.6,0.7,0.9,21.0,,,
68771.4333333,58.398974,26.754875,82.0,3.0,341.0,17.2089432,13,gps,0.6,0.7,0.9,21.0,,,
69771.4333333,58.399005,26.754850,82.0,3.0,341.6,14.0400468,13,gps,0.6,0.7,0.9,21.0,,,
70771.4333333,58.399032,26.754835,82.0,3.0,342.3,11.5560558,13,gps,0.6,0.7,0.9,21.0,,,
71771.4333333,58.399054,26.754821,82.0,3.0,342.7,9.9720648,13,gps,0.6,0.7,0.9,21.0,,,
72771.4333333,58.399077,26.754810,82.0,3.0,343.0,9.68426784,13,gps,0.6,0.7,0.9,21.0,,,
73771.4333333,58.399099,26.754793,82.0,3.0,343.0,10.3322502,13,gps,0.6,0.7,0.9,21.0,,,
74771.4333333,58.399125,26.754777,82.0,3.0,342.8,10.764,13,gps,0.6,0.7,0.9,21.0,,,
75771.4333333,58.399151,26.754760,82.0,3.0,342.5,10.584,13,gps,0.6,0.7,0.9,21.0,,,UNKNOWN
76771.4333333,58.399179,26.754742,82.0,3.0,342.2,12.34805256,13,gps,0.6,0.7,0.9,21.0,,,
77771.4333333,58.399208,26.754721,82.0,3.0,342.0,12.78020232,13,gps,0.6,0.7,0.9,21.0,,,
78771.4333333,58.399236,26.754702,82.0,3.0,341.9,11.84405472,13,gps,0.6,0.7,0.9,21.0,,,
79771.4333333,58.399261,26.754683,81.0,3.0,341.7,11.12405796,13,gps,0.6,0.7,0.9,21.0,,,
80771.4333333,58.399284,26.754664,81.0,3.0,341.6,10.11606408,13,gps,0.6,0.7,0.9,21.0,,,
81771.4333333,58.399304,26.754647,80.0,3.0,341.6,8.712,13,gps,0.6,0.7,0.9,21.0,,,
82771.4333333,58.399322,26.754632,80.0,3.0,341.6,7.236,13,gps,0.6,0.7,0.9,21.0,,,
83771.4333333,58.399336,26.754620,80.0,3.0,341.7,6.3,13,gps,0.6,0.7,0.9,21.0,,,
84771.4333333,58.399350,26.754609,80.0,3.0,341.8,6.228,13,gps,0.6,0.7,0.9,21.0,,,
85771.4333333,58.399365,26.754596,79.0,3.0,341.8,6.876,13,gps,0.6,0.7,0.9,21.0,,,
86771.4333333,58.399383,26.754582,79.0,3.0,342.0,7.704,13,gps,0.6,0.7,0.9,21.0,,,
87771.4333333,58.399404,26.754568,79.0,3.0,342.2,8.784,13,gps,0.6,0.7,0.9,21.0,,,
88771.4333333,58.399428,26.754551,80.0,3.0,342.6,10.40406228,13,gps,0.6,0.7,0.9,21.0,,,
89771.4333333,58.399456,26.754533,80.0,3.0,342.6,11.84405472,13,gps,0.6,0.7,0.9,21.0,,,
90771.4333333,58.399485,26.754513,79.0,3.0,342.6,12.8162016,13,gps,0.6,0.7,0.9,21.0,,,
91771.4333333,58.399518,26.754492,80.0,3.0,342.7,13.39219332,13,gps,0.6,0.7,0.9,21.0,,,
92771.4333333,58.399551,26.754471,80.0,3.0,343.0,13.89618576,13,gps,0.6,0.7,0.9,21.0,,,
93771.4333333,58.399585,26.754451,80.0,3.0,343.0,14.40004464,13,gps,0.6,0.7,0.9,21.0,,,
94771.4333333,58.399621,26.754430,80.0,3.0,342.6,14.8680432,13,gps,0.6,0.7,0.9,21.0,,,
95771.4333333,58.399657,26.754406,80.0,3.0,342.0,15.1923816,13,gps,0.6,0.7,0.9,21.0,,,
96771.4333333,58.399694,26.754382,80.0,3.0,341.7,15.2641692,13,gps,0.6,0.7,0.9,21.0,,,
97771.4333333,58.399729,26.754356,80.0,3.0,341.6,15.228,13,gps,0.6,0.7,0.9,21.0,,,
98771.4333333,58.399765,26.754331,80.0,3.0,341.8,15.26404212,13,gps,0.6,0.7,0.9,21.0,,,
99771.4333333,58.399801,26.754307,80.0,3.0,341.9,15.3001692,13,gps,0.6,0.7,0.9,21.0,,,
100771.433333,58.399837,26.754282,80.0,3.0,341.9,15.44404104,13,gps,0.6,0.7,0.9,21.0,,,
101771.433333,58.399874,26.754257,81.0,3.0,341.8,15.8763672,13,gps,0.6,0.7,0.9,21.0,,,
102771.433333,58.399913,26.754229,81.0,3.0,341.4,16.668,13,gps,0.6,0.7,0.9,21.0,,,
103771.433333,58.399954,26.754200,81.0,3.0,341.5,17.568,13,gps,0.6,0.7,0.9,21.0,,,
104771.433333,58.399997,26.754162,81.0,3.0,341.5,18.68403456,13,gps,0.6,0.7,0.9,21.0,,,
105771.433333,58.400040,26.754134,81.0,3.0,341.5,19.1521368,13,gps,0.6,0.7,0.9,21.0,,,
106771.433333,58.400084,26.754098,81.0,3.0,341.6,18.972,13,gps,0.6,0.7,0.9,21.0,,,
107771.433333,58.400132,26.754069,81.0,3.0,341.6,18.72003348,13,gps,0.6,0.7,0.9,21.0,,,
108771.433333,58.400176,26.754034,81.0,3.0,341.8,18.2880342,13,gps,0.6,0.7,0.9,21.0,,,UNKNOWN
109771.433333,58.400222,26.754008,81.0,3.0,342.1,18.108036,13,gps,0.6,0.7,0.9,21.0,,,
110771.433333,58.400267,26.753983,81.0,3.0,342.2,18.50431536,13,gps,0.6,0.7,0.9,21.0,,,
111771.433333,58.400314,26.753958,82.0,3.0,342.0,19.008,13,gps,0.6,0.7,0.9,21.0,,,
112771.433333,58.400362,26.753925,82.0,3.0,341.9,19.332,13,gps,0.6,0.7,0.9,21.0,,,
113771.433333,58.400407,26.753892,82.0,3.0,341.6,19.692,13,gps,0.6,0.7,0.9,21.0,,,
114771.433333,58.400456,26.753860,82.0,3.0,341.8,19.98013104,13,gps,0.6,0.7,0.9,21.0,,,
115771.433333,58.400502,26.753824,82.0,3.0,341.9,20.2681296,13,gps,0.6,0.7,0.9,21.0,,,
116771.433333,58.400551,26.753789,82.0,3.0,341.3,20.0882898,13,gps,0.6,0.7,0.9,21.0,,,
117771.433333,58.400596,26.753762,82.0,3.0,340.9,19.5480324,13,gps,0.6,0.7,0.9,21.0,,,
118771.433333,58.400642,26.753729,82.0,3.0,341.1,19.1880342,13,gps,0.6,0.7,0.9,21.0,,,
119771.433333,58.400689,26.753703,83.0,3.0,341.5,19.22430456,13,gps,0.6,0.7,0.9,21.0,,,
