time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
10610.6,58.397663,26.755454,96.69999694824219,18.0,16.8,6.48999216,5,gps,0.6,0.7,0.9,21.0,,,
11610.6,58.397699,26.755630,87.5999984741211,8.0,,0.0,17,gps,0.7,0.9,1.1,21.0,,,
12610.6,58.397736,26.755583,84.9000015258789,7.0,324.9,4.0249224,19,gps,0.6,0.8,1.0,21.0,,,
13610.6,58.397653,26.755518,86.19999694824219,6.0,,0.0,19,gps,0.6,0.8,1.0,21.0,,,
14610.6,58.397640,26.755475,91.5999984741211,8.0,,1.8,19,gps,0.6,0.8,1.0,21.0,,,
15763.6,58.397639,26.755534,75.19999694824219,8.0,,0.0,19,gps,0.6,0.8,1.0,21.0,,,
17763.6,58.397639,26.755536,75.4000015258789,5.0,,0.0,19,gps,0.6,0.7,0.9,21.0,,,
18763.6,58.397639,26.755536,75.5999984741211,5.0,,0.0,18,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
19763.6,58.397639,26.755536,75.5,4.0,,0.0,18,gps,0.6,0.7,0.9,21.0,,,
20763.6,58.397639,26.755536,75.5,4.0,,0.0,18,gps,0.6,0.7,0.9,21.0,,,
21763.6,58.397639,26.755537,75.5,4.0,,0.0,18,gps,0.6,0.7,0.9,21.0,,,
22763.6,58.397640,26.755537,75.5999984741211,4.0,,0.0,18,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
23763.6,58.397640,26.755537,75.5999984741211,3.0,,0.0,18,gps,0.7,0.7,1.0,21.0,,,
24763.6,58.397640,26.755536,75.5,3.0,,0.0,18,gps,0.7,0.7,1.0,21.0,,,
25763.6,58.397638,26.755538,75.5,4.0,324.9,0.9,18,gps,0.7,0.7,1.0,21.0,,,
26763.6,58.397637,26.755541,76.0,4.0,324.9,0.9,18,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
27763.6,58.397637,26.755544,72.9000015258789,4.0,324.9,1.8,18,gps,0.7,0.7,1.0,21.0,,,
28763.6,58.397627,26.755561,73.0999984741211,4.0,141.1,5.4,18,gps,0.7,0.8,1.1,21.0,,,
29763.6,58.397614,26.755582,73.19999694824219,4.0,144.9,7.2,18,gps,0.7,0.8,1.1,21.0,,,
30763.6,58.397599,26.755599,71.5,4.0,146.1,7.2,18,gps,0.7,0.8,1.1,21.0,,,IN_VEHICLE
32167.6,58.397578,26.755642,75.5999984741211,3.0,120.9,7.2,18,gps,0.7,0.7,1.0,21.0,,,
33763.6,58.397571,26.755699,75.4000015258789,4.0,95.3,7.2,19,gps,0.7,0.7,1.0,21.0,,,
34763.6,58.397581,26.755736,80.5,4.0,61.7,7.2,19,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
35763.6,58.397600,26.755759,80.19999694824219,4.0,37.2,8.1,19,gps,0.7,0.7,1.0,21.0,,,
36763.6,58.397621,26.755769,80.30000305175781,4.0,18.5,8.1,19,gps,0.6,0.7,0.9,21.0,,,
37763.6,58.397642,26.755769,79.0999984741211,4.0,6.2,8.1,19,gps,0.6,0.7,0.9,21.0,,,
38763.6,58.397663,26.755761,77.9000015258789,4.0,357.2,8.1,19,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
39763.6,58.397684,26.755746,77.5999984741211,4.0,347.6,8.1,19,gps,0.6,0.7,0.9,21.0,,,
40763.6,58.397705,26.755729,78.5999984741211,4.0,341.0,8.1,19,gps,0.6,0.7,0.9,21.0,,,
41763.6,58.397728,26.755707,77.30000305175781,4.0,338.5,8.1,19,gps,0.6,0.7,0.9,21.0,,,
42763.6,58.397751,26.755687,77.80000305175781,4.0,338.1,8.1,19,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
43763.6,58.397778,26.755664,77.0,4.0,338.1,9.9,19,gps,0.7,0.7,1.0,21.0,,,
44763.6,58.397806,26.755643,77.0999984741211,4.0,338.7,9.9,19,gps,0.7,0.7,1.0,21.0,,,
45763.6,58.397832,26.755622,77.19999694824219,4.0,339.1,9.9,19,gps,0.7,0.7,1.0,21.0,,,
46763.6,58.397858,26.755602,76.30000305175781,4.0,339.5,10.8,19,gps,0.7,0.7,0.9,21.0,,,IN_VEHICLE
47763.6,58.397884,26.755582,76.69999694824219,4.0,339.9,10.8,19,gps,0.7,0.7,0.9,21.0,,,
48763.6,58.397911,26.755562,76.30000305175781,4.0,340.1,10.8,19,gps,0.7,0.7,0.9,21.0,,,
49763.6,58.397937,26.755542,76.0999984741211,4.0,340.0,10.8,19,gps,0.7,0.7,0.9,21.0,,,
50763.6,58.397964,26.755522,75.9000015258789,4.0,340.0,10.8,19,gps,0.6,0.7,0.9,21.0,,,IN_VEHICLE
51763.6,58.397990,26.755502,76.19999694824219,4.0,339.9,10.8,19,gps,0.6,0.7,0.9,21.0,,,
52763.6,58.398017,26.755483,76.69999694824219,4.0,341.1,10.8,19,gps,0.7,0.7,1.0,21.0,,,
53763.6,58.398045,26.755464,76.5999984741211,4.0,341.1,10.8,19,gps,0.7,0.7,1.0,21.0,,,
54763.6,58.398073,26.755446,76.0,4.0,341.4,10.8,19,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
55763.6,58.398102,26.755427,77.0999984741211,4.0,340.7,10.8,19,gps,0.6,0.7,0.9,21.0,,,
56763.6,58.398131,26.755409,77.4000015258789,4.0,340.8,10.8,19,gps,0.6,0.7,0.9,21.0,,,
57763.6,58.398162,26.755391,76.80000305175781,4.0,341.5,11.7,19,gps,0.6,0.7,0.9,21.0,,,
58763.6,58.398197,26.755371,76.80000305175781,4.0,342.2,13.5,19,gps,0.7,0.7,0.9,21.0,,,IN_VEHICLE
59763.6,58.398232,26.755351,77.0999984741211,4.0,342.1,13.5,19,gps,0.7,0.7,1.0,21.0,,,
60763.6,58.398265,26.755329,76.9000015258789,4.0,341.7,13.5,19,gps,0.7,0.7,1.0,21.0,,,
61763.6,58.398297,26.755308,76.5999984741211,4.0,341.2,13.5,19,gps,0.7,0.7,1.0,21.0,,,
62763.6,58.398329,26.755287,76.19999694824219,4.0,341.2,13.5,19,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
63763.6,58.398360,26.755265,76.80000305175781,4.0,341.0,13.5,19,gps,0.7,0.7,1.0,21.0,,,
64763.6,58.398392,26.755242,76.5999984741211,4.0,340.9,13.5,19,gps,0.6,0.7,0.9,21.0,,,
65763.6,58.398425,26.755220,77.0,4.0,340.8,13.5,19,gps,0.6,0.7,0.9,21.0,,,
