time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
6873.53333334,58.397679,26.755689,83.0,5.0,154.1,1.23244146,5,gps,,,,,,,UNKNOWN
7873.53333334,58.397841,26.755680,103.0,8.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
8873.53333334,58.397776,26.755701,90.0,6.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
9873.53333334,58.397769,26.755709,88.0,3.0,154.1,1.48300776,11,gps,0.6,0.7,0.9,21.0,,,
10873.5333333,58.397759,26.755704,85.0,3.0,279.8,4.01218344,11,gps,0.6,0.7,0.9,21.0,,,
11873.5333333,58.397775,26.755689,83.0,3.0,341.5,7.45339104,11,gps,0.6,0.7,0.9,21.0,,,
12873.5333333,58.397794,26.755678,82.0,3.0,343.0,7.89328296,11,gps,0.6,0.7,0.9,21.0,,,
13873.5333333,58.397816,26.755672,83.0,3.0,353.8,7.46251416,11,gps,0.6,0.7,0.9,21.0,,,
14873.5333333,58.397826,26.755670,81.0,3.0,353.4,3.276,11,gps,0.6,0.7,0.9,21.0,,,
15873.5333333,58.397832,26.755666,82.0,3.0,353.2,2.34525564,11,gps,0.6,0.7,0.9,21.0,,,
16873.5333333,58.397837,26.755666,82.0,3.0,353.4,1.84409982,11,gps,0.6,0.7,0.9,21.0,,,
17873.5333333,58.397839,26.755671,82.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
18873.5333333,58.397837,26.755675,81.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
19873.5333333,58.397836,26.755676,81.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,
20873.5333333,58.397836,26.755677,81.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,ON_FOOT
21873.5333333,58.397836,26.755678,81.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
22873.5333333,58.397835,26.755679,81.0,3.0,,0.0,11,gps,0.6,0.7,0.9,21.0,,,
23873.5333333,58.397834,26.755679,81.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,
24873.5333333,58.397835,26.755680,81.0,3.0,,0.0,12,gps,0.6,0.7,0.9,21.0,,,
25873.5333333,58.397840,26.755679,81.0,3.0,340.1,1.67506416,12,gps,0.6,0.7,0.9,21.0,,,
26873.5333333,58.397854,26.755669,81.0,3.0,336.4,6.12010584,11,gps,0.6,0.7,0.9,21.0,,,
27873.5333333,58.397877,26.755650,81.0,3.0,336.3,10.368063,11,gps,0.6,0.7,0.9,21.0,,,
28873.5333333,58.397920,26.755607,81.0,3.0,336.5,18.216036,12,gps,0.6,0.7,0.9,21.0,,,
29873.5333333,58.397966,26.755571,81.0,3.0,337.0,19.9466316,12,gps,0.6,0.7,0.9,21.0,,,
30873.5333333,58.398020,26.755524,81.0,3.0,337.3,23.36535864,12,gps,0.6,0.7,0.9,21.0,,,
