time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
15648.9666667,58.404187,26.751010,81.5,12.0,,0.0,11,gps,,,,,,,
17784.9666667,58.404320,26.751294,76.5999984741211,15.0,,0.0,15,gps,0.9,1.0,1.3,21.0,,,
18784.9666667,58.404288,26.751190,78.5999984741211,6.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
19784.9666667,58.404285,26.751167,77.9000015258789,5.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
20784.9666667,58.404283,26.751155,78.5,5.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
21784.9666667,58.404277,26.751139,79.5999984741211,4.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
22784.9666667,58.404267,26.751134,80.80000305175781,4.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,IN_VEHICLE
23784.9666667,58.404269,26.751128,80.69999694824219,4.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
24784.9666667,58.404268,26.751125,80.5,4.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
25784.9666667,58.404273,26.751122,80.0999984741211,4.0,,0.0,15,gps,0.9,0.8,1.2,21.0,,,
26784.9666667,58.404252,26.751135,80.19999694824219,4.0,163.1,14.4,15,gps,0.9,0.8,1.2,21.0,,,IN_VEHICLE
27784.9666667,58.404207,26.751165,79.4000015258789,4.0,160.6,18.0,15,gps,0.9,0.8,1.2,21.0,,,
28784.9666667,58.404146,26.751173,80.80000305175781,4.0,160.5,18.0,15,gps,0.9,0.8,1.2,21.0,,,
29784.9666667,58.404101,26.751188,81.19999694824219,5.0,159.8,18.9,15,gps,0.9,0.8,1.2,21.0,,,
30784.9666667,58.404064,26.751230,80.19999694824219,5.0,157.8,18.9,15,gps,0.8,0.8,1.1,21.0,,,IN_VEHICLE
31784.9666667,58.404011,26.751246,81.30000305175781,6.0,159.5,19.8,15,gps,0.8,0.8,1.1,21.0,,,
32784.9666667,58.403957,26.751294,81.30000305175781,6.0,158.2,20.7,15,gps,0.8,0.8,1.1,21.0,,,
33784.9666667,58.403904,26.751341,81.69999694824219,6.0,155.5,21.6,15,gps,0.8,0.8,1.1,21.0,,,
