time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2017-05-04T18:12:19.842Z,58.390142,26.728976,73.9000015258789,14.0,136.2,0.25,10,gps,,,,,,,
2017-05-04T18:12:23.000Z,58.390161,26.729010,76.30000305175781,8.0,136.2,0.5,14,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:24.000Z,58.390171,26.728987,72.9000015258789,5.0,136.2,0.25,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:25.000Z,58.390177,26.728970,71.19999694824219,5.0,136.2,0.25,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:26.000Z,58.390186,26.728954,69.69999694824219,5.0,136.2,0.25,17,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:27.000Z,58.390196,26.728940,67.0,4.0,136.2,0.25,17,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:28.000Z,58.390210,26.728931,69.69999694824219,4.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:29.000Z,58.390217,26.728926,70.0,3.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:30.000Z,58.390220,26.728926,70.4000015258789,3.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:31.000Z,58.390223,26.728927,69.69999694824219,3.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:32.000Z,58.390225,26.728927,70.4000015258789,3.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:33.000Z,58.390227,26.728927,70.0,3.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:34.000Z,58.390228,26.728928,70.19999694824219,4.0,,0.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:12:35.000Z,58.390230,26.728928,69.80000305175781,4.0,,0.0,16,gps,0.8,0.7,1.1,21.0,,,
2017-05-04T18:12:36.000Z,58.390231,26.728929,69.9000015258789,4.0,,0.0,16,gps,0.8,0.7,1.1,21.0,,,
2017-05-04T18:12:37.000Z,58.390230,26.728928,69.69999694824219,3.0,,0.0,16,gps,0.8,0.7,1.1,21.0,,,
2017-05-04T18:12:38.000Z,58.390230,26.728928,69.4000015258789,3.0,,0.0,16,gps,0.8,0.7,1.1,21.0,,,
2017-05-04T18:12:39.000Z,58.390230,26.728926,68.9000015258789,4.0,,0.0,16,gps,0.8,0.7,1.1,21.0,,,
2017-05-04T18:12:40.000Z,58.390230,26.728926,69.4000015258789,4.0,,0.0,16,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:41.000Z,58.390230,26.728926,69.4000015258789,4.0,,0.0,16,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:42.000Z,58.390222,26.728924,69.30000305175781,4.0,186.7,0.75,16,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:43.000Z,58.390209,26.728920,70.30000305175781,4.0,188.9,1.25,12,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:44.000Z,58.390193,26.728913,70.19999694824219,4.0,191.7,1.5,12,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:12:45.000Z,58.390171,26.728898,70.4000015258789,4.0,196.8,2.0,12,gps,0.8,0.8,1.1,21.0,,,IN_VEHICLE
2017-05-04T18:12:46.370Z,58.390131,26.728854,69.9000015258789,3.0,206.6,2.5,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:12:48.000Z,58.390098,26.728816,69.30000305175781,4.0,209.1,2.25,15,gps,0.7,0.8,1.0,21.0,,,
2017-05-04T18:12:49.000Z,58.390080,26.728792,69.0999984741211,4.0,212.0,2.0,15,gps,0.7,0.8,1.0,21.0,,,IN_VEHICLE
2017-05-04T18:12:50.000Z,58.390073,26.728780,69.0,4.0,214.1,1.0,15,gps,0.7,0.8,1.0,21.0,,,
2017-05-04T18:12:51.000Z,58.390071,26.728775,69.19999694824219,3.0,,0.0,15,gps,0.7,0.8,1.1,21.0,,,
2017-05-04T18:12:52.000Z,58.390069,26.728773,69.19999694824219,3.0,,0.0,15,gps,0.7,0.8,1.1,21.0,,,
2017-05-04T18:12:53.000Z,58.390068,26.728768,69.19999694824219,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,IN_VEHICLE
2017-05-04T18:12:54.000Z,58.390066,26.728766,69.30000305175781,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:12:55.000Z,58.390065,26.728768,69.5999984741211,3.0,,0.0,14,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:12:56.000Z,58.390064,26.728768,69.4000015258789,3.0,,0.0,14,gps,1.0,0.9,1.3,21.0,,,
2017-05-04T18:12:57.000Z,58.390064,26.728768,69.69999694824219,3.0,,0.0,14,gps,1.0,0.9,1.3,21.0,,,IN_VEHICLE
2017-05-04T18:12:58.000Z,58.390063,26.728766,69.5999984741211,3.0,,0.0,14,gps,1.0,0.9,1.3,21.0,,,
2017-05-04T18:12:59.000Z,58.390062,26.728766,70.0999984741211,3.0,,0.0,14,gps,0.8,0.8,1.2,21.0,,,
2017-05-04T18:13:00.000Z,58.390061,26.728767,70.69999694824219,3.0,,0.0,14,gps,0.8,0.8,1.2,21.0,,,
2017-05-04T18:13:01.000Z,58.390060,26.728767,71.0,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:13:02.000Z,58.390060,26.728767,71.0,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:13:03.000Z,58.390060,26.728766,71.0999984741211,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:13:04.000Z,58.390059,26.728765,71.0999984741211,3.0,,0.0,15,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:13:05.000Z,58.390059,26.728765,71.19999694824219,3.0,,0.0,15,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:13:06.000Z,58.390058,26.728764,71.19999694824219,4.0,,0.0,15,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:13:07.000Z,58.390052,26.728756,71.19999694824219,4.0,213.2,0.75,15,gps,0.9,0.8,1.2,21.0,,,
2017-05-04T18:13:08.000Z,58.390035,26.728744,74.19999694824219,4.0,208.4,1.5,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:09.000Z,58.390012,26.728725,76.0,4.0,207.9,2.0,15,gps,0.7,0.8,1.1,21.0,,,
2017-05-04T18:13:10.000Z,58.389974,26.728691,74.5,4.0,206.8,3.75,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:11.000Z,58.389933,26.728651,73.69999694824219,4.0,207.1,4.25,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:12.000Z,58.389893,26.728611,73.4000015258789,4.0,206.9,4.5,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:13.000Z,58.389853,26.728571,74.0,4.0,207.4,4.5,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:14.000Z,58.389811,26.728532,74.19999694824219,4.0,206.1,4.75,15,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:15.000Z,58.389732,26.728474,75.5,4.0,201.3,5.75,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:16.000Z,58.389681,26.728444,74.5,5.0,199.4,6.0,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:17.000Z,58.389615,26.728399,74.80000305175781,5.0,199.0,6.5,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:18.000Z,58.389524,26.728326,74.5,5.0,201.2,8.25,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:19.000Z,58.389443,26.728277,74.9000015258789,5.0,199.3,8.5,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:20.000Z,58.389362,26.728230,75.0,5.0,198.1,8.75,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:21.000Z,58.389274,26.728173,74.69999694824219,5.0,198.2,9.0,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:22.000Z,58.389196,26.728132,74.9000015258789,6.0,198.3,9.0,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:23.000Z,58.389106,26.728067,75.19999694824219,12.0,199.3,9.25,15,gps,0.7,0.8,1.0,21.0,,,
2017-05-04T18:13:24.000Z,58.389027,26.728013,75.5999984741211,13.0,199.7,9.25,16,gps,0.6,0.7,1.0,21.0,,,
2017-05-04T18:13:25.000Z,58.388952,26.727964,75.9000015258789,13.0,199.8,9.0,16,gps,0.7,0.7,1.0,21.0,,,
2017-05-04T18:13:26.000Z,58.388883,26.727933,75.4000015258789,13.0,199.1,9.0,16,gps,0.7,0.8,1.0,21.0,,,
2017-05-04T18:13:27.000Z,58.388811,26.727916,75.9000015258789,12.0,197.5,8.75,16,gps,0.7,0.7,1.0,21.0,,,IN_VEHICLE
2017-05-04T18:13:28.000Z,58.388721,26.727824,75.5,12.0,199.8,9.25,16,gps,0.7,0.8,1.1,21.0,,,
2017-05-04T18:13:29.000Z,58.388632,26.727752,74.9000015258789,12.0,199.8,9.5,16,gps,0.8,0.8,1.1,21.0,,,
2017-05-04T18:13:30.000Z,58.388552,26.727691,74.80000305175781,13.0,199.8,9.75,16,gps,0.8,0.8,1.1,21.0,,,
